Município,Branca,Parda,Nome_UF,id,Vencedor
Vista Alegre (RS),0.850282485875706,0.110522598870056,Rio Grande do Sul,4323507,Branca
Vista Alegre do Prata (RS),0.923518164435946,0.0662842574888464,Rio Grande do Sul,4323606,Branca
Vista Gaúcha (RS),0.908662558898151,0.0641536788691555,Rio Grande do Sul,4323705,Branca
Vitória das Missões (RS),0.794261119081779,0.148350071736011,Rio Grande do Sul,4323754,Branca
Westfália (RS),0.965270318653777,0.0221983530254207,Rio Grande do Sul,4323770,Branca
Xangri-lá (RS),0.885153611066431,0.0611227280038604,Rio Grande do Sul,4323804,Branca
Água Clara (MS),0.434900166389351,0.468732667775929,Mato Grosso do Sul,5000203,Parda
Alcinópolis (MS),0.492449113591596,0.445830597504924,Mato Grosso do Sul,5000252,Branca
Amambai (MS),0.523610711200691,0.24411171897495,Mato Grosso do Sul,5000609,Branca
Anastácio (MS),0.408391021606881,0.477910635619887,Mato Grosso do Sul,5000708,Parda
Anaurilândia (MS),0.409749205227835,0.541975744730955,Mato Grosso do Sul,5000807,Parda
Angélica (MS),0.507675557974959,0.439412084921067,Mato Grosso do Sul,5000856,Branca
Antônio João (MS),0.481115984405458,0.372685185185185,Mato Grosso do Sul,5000906,Branca
Aparecida do Taboado (MS),0.586111111111111,0.354704301075269,Mato Grosso do Sul,5001003,Branca
Aquidauana (MS),0.341430262638664,0.46176612443548,Mato Grosso do Sul,5001102,Parda
Aral Moreira (MS),0.570578480148278,0.335674568334797,Mato Grosso do Sul,5001243,Branca
Bandeirantes (MS),0.435315478892419,0.494477228022394,Mato Grosso do Sul,5001508,Parda
Bataguassu (MS),0.460607893543021,0.477594636826453,Mato Grosso do Sul,5001904,Parda
Batayporã (MS),0.403712509144111,0.545446232626189,Mato Grosso do Sul,5002001,Parda
Bela Vista (MS),0.513567145507096,0.441611664725422,Mato Grosso do Sul,5002100,Branca
Bodoquena (MS),0.37871008140263,0.505823418910457,Mato Grosso do Sul,5002159,Parda
Bonito (MS),0.446418542911114,0.495941185480165,Mato Grosso do Sul,5002209,Parda
Brasilândia (MS),0.494588195501438,0.440892947742263,Mato Grosso do Sul,5002308,Branca
Caarapó (MS),0.430783560367912,0.347071836069391,Mato Grosso do Sul,5002407,Branca
Camapuã (MS),0.424146788990826,0.525724770642202,Mato Grosso do Sul,5002605,Parda
Campo Grande (MS),0.505822407052472,0.415161390361826,Mato Grosso do Sul,5002704,Branca
Caracol (MS),0.499444238606891,0.414412745461282,Mato Grosso do Sul,5002803,Branca
Cassilândia (MS),0.558380234665649,0.377945244681866,Mato Grosso do Sul,5002902,Branca
Chapadão do Sul (MS),0.557693286506846,0.384384384384384,Mato Grosso do Sul,5002951,Branca
Corguinho (MS),0.38358700123406,0.497120526532291,Mato Grosso do Sul,5003108,Parda
Coronel Sapucaia (MS),0.356655290102389,0.420861774744027,Mato Grosso do Sul,5003157,Parda
Corumbá (MS),0.288275170438656,0.626047462464924,Mato Grosso do Sul,5003207,Parda
Costa Rica (MS),0.513683676059914,0.424473216552425,Mato Grosso do Sul,5003256,Branca
Coxim (MS),0.367859697129886,0.554059516776019,Mato Grosso do Sul,5003306,Parda
Deodápolis (MS),0.475904110717522,0.484471538017959,Mato Grosso do Sul,5003454,Parda
Dois Irmãos do Buriti (MS),0.304931004535366,0.465116279069767,Mato Grosso do Sul,5003488,Parda
Douradina (MS),0.499813571961223,0.306487695749441,Mato Grosso do Sul,5003504,Branca
Dourados (MS),0.557706531996837,0.353151222995894,Mato Grosso do Sul,5003702,Branca
Eldorado (MS),0.428852402941679,0.471352830511373,Mato Grosso do Sul,5003751,Parda
Fátima do Sul (MS),0.497452061991069,0.448699763593381,Mato Grosso do Sul,5003801,Branca
Figueirão (MS),0.452868852459016,0.477459016393443,Mato Grosso do Sul,5003900,Parda
Glória de Dourados (MS),0.506598166616299,0.443134884658003,Mato Grosso do Sul,5004007,Branca
Guia Lopes da Laguna (MS),0.476365039552383,0.497009453984179,Mato Grosso do Sul,5004106,Parda
Iguatemi (MS),0.596168067226891,0.33236974789916,Mato Grosso do Sul,5004304,Branca
Inocência (MS),0.514017472943017,0.417003520667623,Mato Grosso do Sul,5004403,Branca
Itaporã (MS),0.485502036903906,0.237047687514977,Mato Grosso do Sul,5004502,Branca
Itaquiraí (MS),0.418394756634791,0.534328999677662,Mato Grosso do Sul,5004601,Parda
Ivinhema (MS),0.508571684347164,0.443623830625308,Mato Grosso do Sul,5004700,Branca
Japorã (MS),0.213038416763679,0.265554262061829,Mato Grosso do Sul,5004809,Parda
Jaraguari (MS),0.392524838353572,0.503232928560164,Mato Grosso do Sul,5004908,Parda
Jardim (MS),0.468208329910458,0.492360141296312,Mato Grosso do Sul,5005004,Parda
Jateí (MS),0.335577162802294,0.631014709548741,Mato Grosso do Sul,5005103,Parda
Juti (MS),0.409830508474576,0.435593220338983,Mato Grosso do Sul,5005152,Parda
Ladário (MS),0.27863587704542,0.642452974460927,Mato Grosso do Sul,5005202,Parda
Laguna Carapã (MS),0.481898012632876,0.332152210753351,Mato Grosso do Sul,5005251,Branca
Maracaju (MS),0.50517310519984,0.427990910306109,Mato Grosso do Sul,5005400,Branca
Miranda (MS),0.273881617503419,0.419613205704239,Mato Grosso do Sul,5005608,Parda
Mundo Novo (MS),0.482133427213519,0.46693657219973,Mato Grosso do Sul,5005681,Branca
Naviraí (MS),0.436627606410477,0.503618817852835,Mato Grosso do Sul,5005707,Parda
Nioaque (MS),0.364116461677437,0.473073448683205,Mato Grosso do Sul,5005806,Parda
Nova Alvorada do Sul (MS),0.448941090555015,0.506572541382668,Mato Grosso do Sul,5006002,Parda
Nova Andradina (MS),0.475551168147417,0.43935505100362,Mato Grosso do Sul,5006200,Branca
Novo Horizonte do Sul (MS),0.450607287449393,0.507894736842105,Mato Grosso do Sul,5006259,Parda
Paranaíba (MS),0.610867834394904,0.326010151273885,Mato Grosso do Sul,5006309,Branca
Paranhos (MS),0.313441295546559,0.304048582995951,Mato Grosso do Sul,5006358,Branca
Pedro Gomes (MS),0.396134052968495,0.557549893309903,Mato Grosso do Sul,5006408,Parda
Ponta Porã (MS),0.507409595233203,0.458624409287035,Mato Grosso do Sul,5006606,Branca
Porto Murtinho (MS),0.370283632578715,0.518865469685142,Mato Grosso do Sul,5006903,Parda
Ribas do Rio Pardo (MS),0.406044113434546,0.497899360259715,Mato Grosso do Sul,5007109,Parda
Rio Brilhante (MS),0.494733065910054,0.454228222939699,Mato Grosso do Sul,5007208,Branca
Rio Negro (MS),0.433677521842732,0.503772835583797,Mato Grosso do Sul,5007307,Parda
Rio Verde de Mato Grosso (MS),0.400317628374802,0.537533086289042,Mato Grosso do Sul,5007406,Parda
Rochedo (MS),0.395292207792208,0.526785714285714,Mato Grosso do Sul,5007505,Parda
Santa Rita do Pardo (MS),0.41148918583827,0.523074803691969,Mato Grosso do Sul,5007554,Parda
São Gabriel do Oeste (MS),0.555555555555556,0.396973381975409,Mato Grosso do Sul,5007695,Branca
Sete Quedas (MS),0.499350649350649,0.442578849721707,Mato Grosso do Sul,5007703,Branca
Selvíria (MS),0.445045331636711,0.49721647844759,Mato Grosso do Sul,5007802,Parda
Sidrolândia (MS),0.436271717459413,0.458084116585968,Mato Grosso do Sul,5007901,Parda
Sonora (MS),0.329737746915661,0.583698510078878,Mato Grosso do Sul,5007935,Parda
Tacuru (MS),0.322173274596182,0.295741556534508,Mato Grosso do Sul,5007950,Branca
Taquarussu (MS),0.374360432063672,0.556850483229107,Mato Grosso do Sul,5007976,Parda
Terenos (MS),0.469438936195031,0.462265251370582,Mato Grosso do Sul,5008008,Branca
Três Lagoas (MS),0.472766927339176,0.450406727708571,Mato Grosso do Sul,5008305,Branca
Vicentina (MS),0.482291137095408,0.464497542789358,Mato Grosso do Sul,5008404,Branca
Acorizal (MT),0.232777374909355,0.68346627991298,Mato Grosso,5100102,Parda
Água Boa (MT),0.437332182585347,0.480868814729574,Mato Grosso,5100201,Parda
Alta Floresta (MT),0.454499227076723,0.470283134000488,Mato Grosso,5100250,Parda
Alto Araguaia (MT),0.418360823424115,0.494565912287431,Mato Grosso,5100300,Parda
Alto Boa Vista (MT),0.242043072231751,0.507909281494187,Mato Grosso,5100359,Parda
Alto Garças (MT),0.45207729468599,0.473140096618358,Mato Grosso,5100409,Parda
Alto Paraguai (MT),0.179614544009537,0.71468309159547,Mato Grosso,5100508,Parda
Alto Taquari (MT),0.483275520317146,0.466551040634291,Mato Grosso,5100607,Branca
Apiacás (MT),0.396171355200187,0.494688922610015,Mato Grosso,5100805,Parda
Araguaiana (MT),0.281201126055677,0.635595871129184,Mato Grosso,5101001,Parda
Araguainha (MT),0.41514598540146,0.54470802919708,Mato Grosso,5101209,Parda
Araputanga (MT),0.386064398383522,0.563681397470995,Mato Grosso,5101258,Parda
Arenápolis (MT),0.304187669639395,0.557871267933307,Mato Grosso,5101308,Parda
Aripuanã (MT),0.402229845626072,0.492817324185249,Mato Grosso,5101407,Parda
Barão de Melgaço (MT),0.176920036885786,0.740086945066526,Mato Grosso,5101605,Parda
Barra do Bugres (MT),0.297581228572327,0.592551819582927,Mato Grosso,5101704,Parda
Barra do Garças (MT),0.343546676096181,0.538790664780764,Mato Grosso,5101803,Parda
Bom Jesus do Araguaia (MT),0.292811441475348,0.6411366202484,Mato Grosso,5101852,Parda
Brasnorte (MT),0.441427362114996,0.41661782900306,Mato Grosso,5101902,Branca
Cáceres (MT),0.297264105887972,0.603079302267403,Mato Grosso,5102504,Parda
Campinápolis (MT),0.189933589653967,0.239566585110101,Mato Grosso,5102603,Parda
Campo Novo do Parecis (MT),0.448614737452858,0.458514650420656,Mato Grosso,5102637,Parda
Campo Verde (MT),0.42571781316281,0.497768210453006,Mato Grosso,5102678,Parda
Campos de Júlio (MT),0.53453628249903,0.371750097012029,Mato Grosso,5102686,Branca
Canabrava do Norte (MT),0.287505223568742,0.603844546594233,Mato Grosso,5102694,Parda
Canarana (MT),0.441523118766999,0.418111034078182,Mato Grosso,5102702,Branca
Carlinda (MT),0.383894449499545,0.554322111010009,Mato Grosso,5102793,Parda
Castanheira (MT),0.448305187705018,0.487668570040092,Mato Grosso,5102850,Parda
Chapada dos Guimarães (MT),0.211099264912182,0.711071208125246,Mato Grosso,5103007,Parda
Cláudia (MT),0.502452316076294,0.436875567665758,Mato Grosso,5103056,Branca
Cocalinho (MT),0.267941712204007,0.628597449908925,Mato Grosso,5103106,Parda
Colíder (MT),0.462198530845739,0.477052590522005,Mato Grosso,5103205,Parda
Colniza (MT),0.381221333535499,0.520829384784504,Mato Grosso,5103254,Parda
Comodoro (MT),0.367807239520299,0.487402354494444,Mato Grosso,5103304,Parda
Confresa (MT),0.314002547365069,0.599546250597039,Mato Grosso,5103353,Parda
Conquista D'Oeste (MT),0.439881831610044,0.381979320531758,Mato Grosso,5103361,Branca
Cotriguaçu (MT),0.414603216979243,0.538810652072349,Mato Grosso,5103379,Parda
Cuiabá (MT),0.332259094736231,0.542864297535058,Mato Grosso,5103403,Parda
Curvelândia (MT),0.339909576654336,0.622277024249897,Mato Grosso,5103437,Parda
Denise (MT),0.3282881614455,0.590989088349173,Mato Grosso,5103452,Parda
Diamantino (MT),0.369696671746718,0.557347229733051,Mato Grosso,5103502,Parda
Dom Aquino (MT),0.27475217231673,0.686084934524538,Mato Grosso,5103601,Parda
Feliz Natal (MT),0.44370255190707,0.405469678953627,Mato Grosso,5103700,Branca
Figueirópolis D'Oeste (MT),0.425974710221286,0.516859852476291,Mato Grosso,5103809,Parda
Gaúcha do Norte (MT),0.392340696011441,0.242809470840617,Mato Grosso,5103858,Branca
General Carneiro (MT),0.212850606723692,0.458523970558981,Mato Grosso,5103908,Parda
Glória D'Oeste (MT),0.560765550239234,0.390430622009569,Mato Grosso,5103957,Branca
Guarantã do Norte (MT),0.484262478271666,0.45334616339707,Mato Grosso,5104104,Branca
Guiratinga (MT),0.329768910578441,0.612243433328549,Mato Grosso,5104203,Parda
Indiavaí (MT),0.344180225281602,0.548602419691281,Mato Grosso,5104500,Parda
Ipiranga do Norte (MT),0.564122584423189,0.391957837204763,Mato Grosso,5104526,Branca
Itanhangá (MT),0.549658832448825,0.411865049279757,Mato Grosso,5104542,Branca
Itaúba (MT),0.44,0.473005464480874,Mato Grosso,5104559,Parda
Itiquira (MT),0.380554103502352,0.548701864436313,Mato Grosso,5104609,Parda
Jaciara (MT),0.387140796194487,0.550317775958202,Mato Grosso,5104807,Parda
Jangada (MT),0.151507276507277,0.806912681912682,Mato Grosso,5104906,Parda
Jauru (MT),0.374940219990435,0.574366331898613,Mato Grosso,5105002,Parda
Juara (MT),0.438534963862035,0.451068890854198,Mato Grosso,5105101,Parda
Juína (MT),0.478563240351548,0.435231180741307,Mato Grosso,5105150,Branca
Juruena (MT),0.485135255780734,0.450049102758682,Mato Grosso,5105176,Branca
Juscimeira (MT),0.306124234470691,0.616097987751531,Mato Grosso,5105200,Parda
Lambari D'Oeste (MT),0.353710182286872,0.538390719941079,Mato Grosso,5105234,Parda
Lucas do Rio Verde (MT),0.519251031697252,0.417025199754149,Mato Grosso,5105259,Branca
Luciara (MT),0.194244604316547,0.556654676258993,Mato Grosso,5105309,Parda
Vila Bela da Santíssima Trindade (MT),0.300765886979921,0.540122817912095,Mato Grosso,5105507,Parda
Marcelândia (MT),0.479260369815092,0.416041979010495,Mato Grosso,5105580,Branca
Matupá (MT),0.457668971356004,0.486101312261888,Mato Grosso,5105606,Parda
Mirassol d'Oeste (MT),0.446697497924819,0.509111032056603,Mato Grosso,5105622,Parda
Nobres (MT),0.317091054526063,0.616784428742834,Mato Grosso,5105903,Parda
Nortelândia (MT),0.236326911124922,0.69188937228092,Mato Grosso,5106000,Parda
Nossa Senhora do Livramento (MT),0.147816349384099,0.716599190283401,Mato Grosso,5106109,Parda
Nova Bandeirantes (MT),0.472902172979473,0.461049557674139,Mato Grosso,5106158,Branca
Nova Nazaré (MT),0.228128095080885,0.336744800264114,Mato Grosso,5106174,Parda
Nova Lacerda (MT),0.385577630610743,0.522259013980868,Mato Grosso,5106182,Parda
Nova Santa Helena (MT),0.448096885813149,0.496828143021915,Mato Grosso,5106190,Parda
Nova Brasilândia (MT),0.260736865053412,0.591454109439721,Mato Grosso,5106208,Parda
Nova Canaã do Norte (MT),0.427475880267172,0.532778098457986,Mato Grosso,5106216,Parda
Nova Mutum (MT),0.488072292963443,0.454927485860533,Mato Grosso,5106224,Branca
Nova Olímpia (MT),0.290037111047673,0.632886097630602,Mato Grosso,5106232,Parda
Nova Ubiratã (MT),0.463224126708614,0.443371664135387,Mato Grosso,5106240,Branca
Nova Xavantina (MT),0.380491778241613,0.535508832663035,Mato Grosso,5106257,Parda
Novo Mundo (MT),0.376977632296781,0.580196399345336,Mato Grosso,5106265,Parda
Novo Horizonte do Norte (MT),0.344625233395572,0.610829554547879,Mato Grosso,5106273,Parda
Novo São Joaquim (MT),0.410029990003332,0.486171276241253,Mato Grosso,5106281,Parda
Paranaíta (MT),0.459565705728192,0.460033695245227,Mato Grosso,5106299,Parda
Paranatinga (MT),0.35966822187662,0.594867807153966,Mato Grosso,5106307,Parda
Novo Santo Antônio (MT),0.224937655860349,0.540648379052369,Mato Grosso,5106315,Parda
Pedra Preta (MT),0.396255157092986,0.513932085052364,Mato Grosso,5106372,Parda
Peixoto de Azevedo (MT),0.28965987277684,0.554913669998702,Mato Grosso,5106422,Parda
Planalto da Serra (MT),0.260821716801174,0.656639765223771,Mato Grosso,5106455,Parda
Poconé (MT),0.18420969822839,0.649800182510463,Mato Grosso,5106505,Parda
Pontal do Araguaia (MT),0.322150139017609,0.609453197405005,Mato Grosso,5106653,Parda
Ponte Branca (MT),0.393099547511312,0.574660633484163,Mato Grosso,5106703,Parda
Pontes e Lacerda (MT),0.431973528488274,0.481293626065744,Mato Grosso,5106752,Parda
Porto Alegre do Norte (MT),0.286285820617789,0.601507257164124,Mato Grosso,5106778,Parda
Porto dos Gaúchos (MT),0.46907689484309,0.472563773169389,Mato Grosso,5106802,Parda
Porto Esperidião (MT),0.290091560148672,0.647901368869549,Mato Grosso,5106828,Parda
Porto Estrela (MT),0.212661003014525,0.709235406960811,Mato Grosso,5106851,Parda
Poxoréu (MT),0.269390306267402,0.545826467412921,Mato Grosso,5107008,Parda
Primavera do Leste (MT),0.494545384704029,0.440556217109054,Mato Grosso,5107040,Branca
Querência (MT),0.430906161282897,0.393923118238318,Mato Grosso,5107065,Branca
São José dos Quatro Marcos (MT),0.477839772607643,0.462153910937994,Mato Grosso,5107107,Branca
Reserva do Cabaçal (MT),0.384136858475894,0.513219284603421,Mato Grosso,5107156,Parda
Ribeirão Cascalheira (MT),0.294448823330706,0.504672897196262,Mato Grosso,5107180,Parda
Ribeirãozinho (MT),0.434288312869486,0.511596180081855,Mato Grosso,5107198,Parda
Rio Branco (MT),0.350098619329389,0.582840236686391,Mato Grosso,5107206,Parda
Santa Carmem (MT),0.498164014687883,0.423990208078335,Mato Grosso,5107248,Branca
Santo Afonso (MT),0.33032430625209,0.529588766298897,Mato Grosso,5107263,Parda
São José do Povo (MT),0.352449888641425,0.600222717149221,Mato Grosso,5107297,Parda
São José do Rio Claro (MT),0.34635599159075,0.574748890446157,Mato Grosso,5107305,Parda
São José do Xingu (MT),0.258587786259542,0.585496183206107,Mato Grosso,5107354,Parda
São Pedro da Cipa (MT),0.308561808561809,0.542809042809043,Mato Grosso,5107404,Parda
Rondolândia (MT),0.276082130965594,0.443951165371809,Mato Grosso,5107578,Parda
Rondonópolis (MT),0.41032658740715,0.501550062411754,Mato Grosso,5107602,Parda
Rosário Oeste (MT),0.226653091238192,0.694779116465863,Mato Grosso,5107701,Parda
Santa Cruz do Xingu (MT),0.362631578947368,0.53,Mato Grosso,5107743,Parda
Salto do Céu (MT),0.3510747185261,0.575486182190379,Mato Grosso,5107750,Parda
Santa Rita do Trivelato (MT),0.458048976314733,0.482537133681253,Mato Grosso,5107768,Parda
Santa Terezinha (MT),0.191699337569285,0.556036230904421,Mato Grosso,5107776,Parda
Santo Antônio do Leste (MT),0.314597762386787,0.513585508790623,Mato Grosso,5107792,Parda
Santo Antônio do Leverger (MT),0.181118994746249,0.694578345880951,Mato Grosso,5107800,Parda
São Félix do Araguaia (MT),0.252988235294118,0.612423529411765,Mato Grosso,5107859,Parda
Sapezal (MT),0.434950812424008,0.483475185144247,Mato Grosso,5107875,Parda
Serra Nova Dourada (MT),0.276923076923077,0.664468864468864,Mato Grosso,5107883,Parda
Sinop (MT),0.486533088105259,0.439421002369752,Mato Grosso,5107909,Branca
Sorriso (MT),0.532079163217699,0.415441342463692,Mato Grosso,5107925,Branca
Tabaporã (MT),0.42529198550141,0.517619814740234,Mato Grosso,5107941,Parda
Tangará da Serra (MT),0.430176372552546,0.465726652518495,Mato Grosso,5107958,Parda
Tapurah (MT),0.508083140877598,0.423113933795227,Mato Grosso,5108006,Branca
Terra Nova do Norte (MT),0.583739261358604,0.356478611283323,Mato Grosso,5108055,Branca
Tesouro (MT),0.2510239906378,0.677004095962551,Mato Grosso,5108105,Parda
Torixoréu (MT),0.385654630311963,0.567428150331614,Mato Grosso,5108204,Parda
União do Sul (MT),0.445212765957447,0.472872340425532,Mato Grosso,5108303,Parda
Vale de São Domingos (MT),0.344692005242464,0.560943643512451,Mato Grosso,5108352,Parda
Várzea Grande (MT),0.288624693674755,0.600662731451239,Mato Grosso,5108402,Parda
Vera (MT),0.523693209574988,0.435857352222765,Mato Grosso,5108501,Branca
Vila Rica (MT),0.416705640258161,0.456224862033486,Mato Grosso,5108600,Parda
Nova Guarita (MT),0.502635847526358,0.456407137064071,Mato Grosso,5108808,Branca
Nova Marilândia (MT),0.309047780413419,0.588275160962386,Mato Grosso,5108857,Parda
Nova Maringá (MT),0.361608497723824,0.51866464339909,Mato Grosso,5108907,Parda
